Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
0.647929	DL	64	7	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.647929	DL	64	7	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.648929	DL	64	8	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.648929	DL	64	8	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.649929	DL	64	9	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.649929	DL	64	9	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.650929	DL	65	0	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.651929	DL	65	1	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.651929	DL	65	1	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.652929	DL	65	2	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.653929	DL	65	3	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.654929	DL	65	4	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.655929	DL	65	5	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.655929	DL	65	5	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.656929	DL	65	6	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.656929	DL	65	6	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.657929	DL	65	7	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.657929	DL	65	7	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.658929	DL	65	8	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.658929	DL	65	8	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.659929	DL	65	9	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.659929	DL	65	9	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.660929	DL	66	0	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.660929	DL	66	0	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.661929	DL	66	1	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.662929	DL	66	2	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.662929	DL	66	2	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.663929	DL	66	3	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.664929	DL	66	4	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.665929	DL	66	5	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.666929	DL	66	6	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.666929	DL	66	6	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.667929	DL	66	7	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.667929	DL	66	7	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.668929	DL	66	8	0	1	12	1	0	0	1	95907	11	0	12.9417	7	0	0
0.668929	DL	66	8	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.669929	DL	66	9	0	1	12	1	0	0	1	114674	13	0	12.9417	7	1	1
0.669929	DL	66	9	0	1	12	1	0	1	1	95907	11	0	13.5536	7	1	1
0.670286	DL	67	0	0	1	3	1	0	0	1	28668	13	0	12.9417	7	1	1
0.670286	DL	67	0	0	1	3	1	0	1	1	23979	11	0	13.5536	7	1	1
0.671214	DL	67	1	0	1	2	1	0	0	1	19112	13	0	12.9417	7	1	1
0.671214	DL	67	1	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.672929	DL	67	2	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.673357	DL	67	3	0	1	4	1	0	0	1	31970	11	0	12.9417	7	0	0
0.673357	DL	67	3	0	1	4	1	0	1	1	31970	11	0	13.5536	7	1	1
0.674929	DL	67	4	0	1	12	1	0	0	1	114674	13	1	15.952	8	0	0
0.675929	DL	67	5	0	1	12	1	0	0	1	28668	13	1	22.3791	12	0	0
0.676929	DL	67	6	0	1	12	1	0	0	1	19112	13	1	23.3636	12	0	0
0.677571	DL	67	7	0	1	7	1	0	0	1	55946	11	0	12.9417	7	0	0
0.677571	DL	67	7	0	1	7	1	0	1	1	55946	11	0	13.5536	7	1	1
0.678214	DL	67	8	0	1	2	1	0	0	1	19112	13	0	12.9417	7	1	1
0.678214	DL	67	8	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.679214	DL	67	9	0	1	2	1	0	0	1	15985	11	0	12.9417	7	0	0
0.679214	DL	67	9	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.680214	DL	68	0	0	1	2	1	0	0	1	19112	13	0	12.9417	7	1	1
0.680214	DL	68	0	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.681214	DL	68	1	0	1	2	1	0	0	1	31970	21	0	15.952	8	1	1
0.682214	DL	68	2	0	1	2	1	0	0	1	31970	21	0	15.952	8	1	1
0.683929	DL	68	3	0	1	12	1	0	0	1	19112	13	1	23.3636	12	0	0
0.684357	DL	68	4	0	1	4	1	0	0	1	31970	11	0	12.9417	7	0	0
0.684357	DL	68	4	0	1	4	1	0	1	1	31970	11	0	13.5536	7	1	1
0.685929	DL	68	5	0	1	12	1	0	0	1	19112	13	1	23.3636	12	0	0
0.686929	DL	68	6	0	1	12	1	0	0	1	31970	21	1	23.3636	12	1	1
0.687929	DL	68	7	0	1	12	1	0	0	1	31970	21	1	23.3636	12	1	1
0.6885	DL	68	8	0	1	6	1	0	0	1	57337	13	0	12.9417	7	1	1
0.6885	DL	68	8	0	1	6	1	0	1	1	47955	11	0	13.5536	7	1	1
0.689214	DL	68	9	0	1	2	1	0	0	1	31970	21	0	15.952	8	1	1
0.690214	DL	69	0	0	1	2	1	0	0	1	15985	11	0	12.9417	7	0	0
0.690214	DL	69	0	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.691929	DL	69	1	0	1	12	1	0	0	1	31970	21	2	23.3636	12	1	1
0.692929	DL	69	2	0	1	12	1	0	0	1	31970	21	2	23.3636	12	1	1
0.693929	DL	69	3	0	1	12	1	0	0	1	57337	13	1	19.022	10	0	0
0.694929	DL	69	4	0	1	12	1	0	0	1	31970	21	1	23.3636	12	1	1
0.695643	DL	69	5	0	1	8	1	0	0	1	76449	13	0	12.9417	7	1	1
0.695643	DL	69	5	0	1	8	1	0	1	1	63940	11	0	13.5536	7	1	1
0.696929	DL	69	6	0	1	12	1	0	0	1	31970	21	3	23.3636	12	1	1
0.697929	DL	69	7	0	1	12	1	0	0	1	31970	21	3	23.3636	12	1	1
0.698357	DL	69	8	0	1	4	1	0	0	1	63940	21	0	12.9417	7	1	1
0.698357	DL	69	8	0	1	4	1	0	1	1	31970	11	0	13.5536	7	1	1
0.699929	DL	69	9	0	1	12	1	0	0	1	31970	21	2	23.3636	12	1	1
0.700929	DL	70	0	0	1	12	1	0	0	1	76449	13	1	17.912	9	0	0
0.701429	DL	70	1	0	1	5	1	0	0	1	39964	11	0	12.9417	7	0	0
0.701429	DL	70	1	0	1	5	1	0	1	1	39964	11	0	13.5536	7	1	1
0.702214	DL	70	2	0	1	2	1	0	0	1	31970	21	0	15.952	8	1	1
0.703929	DL	70	3	0	1	12	1	0	0	1	63940	21	1	20.8622	11	1	1
0.704929	DL	70	4	0	1	12	1	0	0	1	31970	21	3	23.3636	12	1	1
0.705357	DL	70	5	0	1	4	1	0	0	1	63940	21	0	12.9417	7	1	1
0.705357	DL	70	5	0	1	4	1	0	1	1	31970	11	0	13.5536	7	1	1
0.706214	DL	70	6	0	1	2	1	0	0	1	22588	15	0	12.9417	7	1	1
0.706214	DL	70	6	0	1	2	1	0	1	1	15985	11	0	13.5536	7	1	1
0.707929	DL	70	7	0	1	12	1	0	0	1	31970	21	1	23.3636	12	1	1
0.708929	DL	70	8	0	1	12	1	0	0	1	63940	21	2	20.8622	11	1	1
0.709357	DL	70	9	0	1	4	1	0	0	1	59073	19	0	12.9417	7	1	1
0.709357	DL	70	9	0	1	4	1	0	1	1	31970	11	0	13.5536	7	1	1
0.710929	DL	71	0	0	1	12	1	0	0	1	63940	21	1	20.8622	11	1	1
0.711929	DL	71	1	0	1	12	1	0	0	1	22588	15	1	23.3636	12	0	0
0.712929	DL	71	2	0	1	12	1	0	0	1	31970	21	2	23.3636	12	1	1
0.713929	DL	71	3	0	1	12	1	0	0	1	63940	21	3	20.8622	11	1	1
0.714929	DL	71	4	0	1	12	1	0	0	1	59073	19	1	20.8622	11	0	0
0.715929	DL	71	5	0	1	12	1	0	0	1	63940	21	2	20.8622	11	1	1
0.716643	DL	71	6	0	1	8	1	0	0	1	118147	19	0	-6.81834	0	1	1
0.716643	DL	71	6	0	1	8	1	0	1	1	63940	11	0	-8.52062	0	1	1
0.717929	DL	71	7	0	1	12	1	0	0	1	31970	21	3	2.08548	2	1	1
0.718286	DL	71	8	0	1	3	1	0	0	1	47955	21	0	-6.81834	0	1	1
0.718286	DL	71	8	0	1	3	1	0	1	1	23979	11	0	-8.52062	0	1	1
0.719214	DL	71	9	0	1	2	1	0	0	1	29536	19	0	-3.80804	0	1	1
0.720929	DL	72	0	0	1	12	1	0	0	1	63940	21	3	0.648823	0	1	1
0.721929	DL	72	1	0	1	12	1	0	0	1	118147	19	1	-1.51778	0	1	1
0.722929	DL	72	2	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.722929	DL	72	2	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.723929	DL	72	3	0	1	12	1	0	0	1	47955	21	1	1.4874	2	1	1
0.724929	DL	72	4	0	1	12	1	0	0	1	29536	19	1	2.08548	2	1	1
0.725929	DL	72	5	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.725929	DL	72	5	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	0	0
0.726929	DL	72	6	0	1	12	1	0	0	1	118147	19	2	-1.51778	0	1	1
0.727929	DL	72	7	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.728929	DL	72	8	0	1	12	1	0	0	1	47955	21	2	1.4874	2	1	1
0.729929	DL	72	9	0	1	12	1	0	0	1	29536	19	2	2.08548	2	1	1
0.730929	DL	73	0	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.731929	DL	73	1	0	1	12	1	0	0	1	118147	19	3	-1.51778	0	1	1
0.732929	DL	73	2	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.733929	DL	73	3	0	1	12	1	0	0	1	47955	21	3	1.4874	2	1	1
0.734929	DL	73	4	0	1	12	1	0	0	1	29536	19	3	2.08548	2	1	1
0.735929	DL	73	5	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.736929	DL	73	6	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.736929	DL	73	6	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.737929	DL	73	7	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.738929	DL	73	8	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.738929	DL	73	8	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	0	0
0.739929	DL	73	9	0	1	12	1	0	0	1	13161	1	0	-6.81834	0	1	1
0.739929	DL	73	9	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	0.689439
0.740929	DL	74	0	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.741929	DL	74	1	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.742929	DL	74	2	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.742929	DL	74	2	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.743929	DL	74	3	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.744929	DL	74	4	0	1	12	1	0	0	1	13161	1	1	-3.80804	0	1	1
0.745929	DL	74	5	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.745929	DL	74	5	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.746929	DL	74	6	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.747929	DL	74	7	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.748929	DL	74	8	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.749929	DL	74	9	0	1	12	1	0	0	1	13161	1	2	-3.80804	0	1	1
0.750929	DL	75	0	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.751929	DL	75	1	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.752929	DL	75	2	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.753929	DL	75	3	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.754929	DL	75	4	0	1	12	1	0	0	1	13161	1	3	-3.80804	0	1	1
0.755929	DL	75	5	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.756929	DL	75	6	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.756929	DL	75	6	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.757929	DL	75	7	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.758929	DL	75	8	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.758929	DL	75	8	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.759929	DL	75	9	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.759929	DL	75	9	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.760929	DL	76	0	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.761929	DL	76	1	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.762929	DL	76	2	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.762929	DL	76	2	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.763929	DL	76	3	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.764929	DL	76	4	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.765929	DL	76	5	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.765929	DL	76	5	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.766929	DL	76	6	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.767929	DL	76	7	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.768929	DL	76	8	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.769929	DL	76	9	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.770929	DL	77	0	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.771929	DL	77	1	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.772929	DL	77	2	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.773929	DL	77	3	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.774929	DL	77	4	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.775929	DL	77	5	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.776929	DL	77	6	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.776929	DL	77	6	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.777929	DL	77	7	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.778929	DL	77	8	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.778929	DL	77	8	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.779929	DL	77	9	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.779929	DL	77	9	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.780929	DL	78	0	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.781929	DL	78	1	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.782929	DL	78	2	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.782929	DL	78	2	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.783929	DL	78	3	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.784929	DL	78	4	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.785929	DL	78	5	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.785929	DL	78	5	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.786929	DL	78	6	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.787929	DL	78	7	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.788929	DL	78	8	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.789929	DL	78	9	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.790929	DL	79	0	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.791929	DL	79	1	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.792929	DL	79	2	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.793929	DL	79	3	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.794929	DL	79	4	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.795929	DL	79	5	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.796929	DL	79	6	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.796929	DL	79	6	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.797929	DL	79	7	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.798857	DL	79	8	0	1	11	1	0	0	1	7621	0	0	-6.81834	0	1	1
0.798857	DL	79	8	0	1	11	1	0	1	1	7621	0	0	-8.52062	0	1	1
0.799929	DL	79	9	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.799929	DL	79	9	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.800929	DL	80	0	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.801929	DL	80	1	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.802929	DL	80	2	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.802929	DL	80	2	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.803929	DL	80	3	0	1	12	1	0	0	1	7621	0	1	-3.12257	0	1	1
0.804929	DL	80	4	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.805929	DL	80	5	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.805929	DL	80	5	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.806929	DL	80	6	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.807929	DL	80	7	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.808929	DL	80	8	0	1	12	1	0	0	1	7621	0	2	-3.12257	0	1	1
0.809929	DL	80	9	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.810929	DL	81	0	0	1	12	1	0	0	1	8312	0	1	-3.80804	0	1	1
0.811929	DL	81	1	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.812929	DL	81	2	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.813929	DL	81	3	0	1	12	1	0	0	1	7621	0	3	-3.12257	0	1	1
0.814929	DL	81	4	0	1	12	1	0	0	1	8312	0	3	-3.80804	0	1	1
0.815929	DL	81	5	0	1	12	1	0	0	1	8312	0	2	-3.80804	0	1	1
0.816929	DL	81	6	0	1	12	1	0	0	1	8312	0	0	-6.81834	0	1	1
0.816929	DL	81	6	0	1	12	1	0	1	1	8312	0	0	-8.52062	0	1	1
0.817929	DL	81	7	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.818929	DL	81	8	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.818929	DL	81	8	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.819929	DL	81	9	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.819929	DL	81	9	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.820929	DL	82	0	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.821929	DL	82	1	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.822929	DL	82	2	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.822929	DL	82	2	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.823929	DL	82	3	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.824929	DL	82	4	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.825929	DL	82	5	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.825929	DL	82	5	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.826929	DL	82	6	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.827929	DL	82	7	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.828929	DL	82	8	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.829929	DL	82	9	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.830929	DL	83	0	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.831929	DL	83	1	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.832929	DL	83	2	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.833929	DL	83	3	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.834929	DL	83	4	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.835929	DL	83	5	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.836929	DL	83	6	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.836929	DL	83	6	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.837929	DL	83	7	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.838929	DL	83	8	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.838929	DL	83	8	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.839929	DL	83	9	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.839929	DL	83	9	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.840929	DL	84	0	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.841929	DL	84	1	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.842929	DL	84	2	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.842929	DL	84	2	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.843929	DL	84	3	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.844929	DL	84	4	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.845929	DL	84	5	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.845929	DL	84	5	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.846929	DL	84	6	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.847929	DL	84	7	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.848929	DL	84	8	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.849929	DL	84	9	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.850929	DL	85	0	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.851929	DL	85	1	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.852929	DL	85	2	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.853929	DL	85	3	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.854929	DL	85	4	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.855929	DL	85	5	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.856929	DL	85	6	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.856929	DL	85	6	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.857929	DL	85	7	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.858929	DL	85	8	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.858929	DL	85	8	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.859929	DL	85	9	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.859929	DL	85	9	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.860929	DL	86	0	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.861929	DL	86	1	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.862929	DL	86	2	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.862929	DL	86	2	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.863929	DL	86	3	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.864929	DL	86	4	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.865929	DL	86	5	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.865929	DL	86	5	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.866929	DL	86	6	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.867929	DL	86	7	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.868929	DL	86	8	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.869929	DL	86	9	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.870929	DL	87	0	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.871929	DL	87	1	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.872929	DL	87	2	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.873929	DL	87	3	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.874929	DL	87	4	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.875929	DL	87	5	0	1	12	1	0	0	1	8312	0	2	-9.45833	0	1	1
0.876929	DL	87	6	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.876929	DL	87	6	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.877929	DL	87	7	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.878857	DL	87	8	0	1	11	1	0	0	1	7621	0	0	-12.4686	0	1	1
0.878857	DL	87	8	0	1	11	1	0	1	1	7621	0	0	-33.6244	0	1	1
0.879929	DL	87	9	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.879929	DL	87	9	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.880929	DL	88	0	0	1	12	1	0	0	1	8312	0	3	-9.45833	0	1	1
0.881929	DL	88	1	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
0.882929	DL	88	2	0	1	12	1	0	0	1	8312	0	0	-12.4686	0	1	1
0.882929	DL	88	2	0	1	12	1	0	1	1	8312	0	0	-33.6244	0	1	1
0.883929	DL	88	3	0	1	12	1	0	0	1	7621	0	1	-8.91262	0	1	1
0.884929	DL	88	4	0	1	12	1	0	0	1	8312	0	1	-9.45833	0	1	1
