time(s)	cellId	rnti	lcid	packetSize	delay(s)
2.02103	2	1	4	1030	0.336227
2.02103	2	1	4	1030	0.336187
2.02103	2	1	4	1030	0.336147
2.02103	2	1	4	1030	0.336107
2.02103	2	1	4	1030	0.336067
2.02103	2	1	4	1030	0.336027
2.02103	2	1	4	1030	0.335987
2.02103	2	1	4	1030	0.332667
2.02103	2	1	4	1030	0.332627
2.02103	2	1	4	1030	0.332587
2.02103	2	1	4	1030	0.332547
2.02103	2	1	4	1030	0.332507
2.02103	2	1	4	1030	0.332467
2.02103	2	1	4	1030	0.332427
2.02103	2	1	4	1030	0.332387
2.02103	2	1	4	1030	0.332347
2.02103	2	1	4	1030	0.332307
2.02103	2	1	4	1030	0.332267
2.02103	2	1	4	1030	0.332227
2.02103	2	1	4	1030	0.332187
2.02103	2	1	4	1030	0.332147
2.02103	2	1	4	1030	0.332107
2.02103	2	1	4	1030	0.332067
2.02103	2	1	4	1030	0.332027
2.02103	2	1	4	1030	0.331987
2.02103	2	1	4	1030	0.331947
2.02103	2	1	4	1030	0.331907
2.02103	2	1	4	1030	0.331867
2.02103	2	1	4	1030	0.331827
2.02103	2	1	4	1030	0.331787
2.02103	2	1	4	1030	0.331747
2.02103	2	1	4	1030	0.331707
2.02103	2	1	4	1030	0.331667
2.02103	2	1	4	1030	0.331627
2.02103	2	1	4	1030	0.331587
2.02103	2	1	4	1030	0.331547
2.02103	2	1	4	1030	0.331507
2.02103	2	1	4	1030	0.331467
2.02103	2	1	4	1030	0.331427
2.02103	2	1	4	1030	0.331387
2.02103	2	1	4	1030	0.331347
2.02103	2	1	4	1030	0.331307
2.02103	2	1	4	1030	0.331267
2.02103	2	1	4	1030	0.331227
2.02103	2	1	4	1030	0.331187
2.02103	2	1	4	1030	0.331147
2.02103	2	1	4	1030	0.331107
2.02103	2	1	4	1030	0.331067
2.02103	2	1	4	1030	0.331027
2.02103	2	1	4	1030	0.330987
2.02103	2	1	4	1030	0.330947
2.02103	2	1	4	1030	0.330907
2.02103	2	1	4	1030	0.330867
2.02103	2	1	4	1030	0.330827
2.02103	2	1	4	1030	0.330787
2.02103	2	1	4	1030	0.330747
2.02103	2	1	4	1030	0.330707
2.02103	2	1	4	1030	0.330667
2.02103	2	1	4	1030	0.330627
2.02103	2	1	4	1030	0.330587
2.02103	2	1	4	1030	0.330547
2.02103	2	1	4	1030	0.330507
2.02103	2	1	4	1030	0.330467
2.02103	2	1	4	1030	0.330427
2.02103	2	1	4	1030	0.330387
2.02103	2	1	4	1030	0.330347
2.02103	2	1	4	1030	0.330307
2.02103	2	1	4	1030	0.330267
2.02103	2	1	4	1030	0.330227
2.02103	2	1	4	1030	0.330187
2.02103	2	1	4	1030	0.330147
2.02103	2	1	4	1030	0.330107
2.02103	2	1	4	1030	0.330067
2.02103	2	1	4	1030	0.330027
2.02103	2	1	4	1030	0.329987
2.02103	2	1	4	1030	0.329947
2.02103	2	1	4	1030	0.329907
2.02103	2	1	4	1030	0.329867
2.02103	2	1	4	1030	0.329827
2.02103	2	1	4	1030	0.329787
2.02103	2	1	4	1030	0.329747
2.02103	2	1	4	1030	0.329707
2.02103	2	1	4	1030	0.329667
2.02103	2	1	4	1030	0.329627
2.02103	2	1	4	1030	0.329587
2.02103	2	1	4	1030	0.329547
2.02103	2	1	4	1030	0.329507
2.02103	2	1	4	1030	0.326187
2.02103	2	1	4	1030	0.326147
2.02103	2	1	4	1030	0.326107
2.02103	2	1	4	1030	0.326067
2.02103	2	1	4	1030	0.326027
2.02103	2	1	4	1030	0.325987
2.02103	2	1	4	1030	0.325947
2.02103	2	1	4	1030	0.325907
2.02103	2	1	4	1030	0.325867
2.02103	2	1	4	1030	0.325827
2.02103	2	1	4	1030	0.325787
2.02103	2	1	4	1030	0.325747
2.02103	2	1	4	1030	0.325707
2.02103	2	1	4	1030	0.325667
2.02103	2	1	4	1030	0.325627
2.02103	2	1	4	1030	0.325587
2.02103	2	1	4	1030	0.325547
2.02103	2	1	4	1030	0.325507
2.02103	2	1	4	1030	0.325467
2.02103	2	1	4	1030	0.325427
2.02103	2	1	4	1030	0.325387
2.02103	2	1	4	1030	0.325347
2.02103	2	1	4	1030	0.325307
2.02103	2	1	4	1030	0.325267
2.02103	2	1	4	1030	0.325227
2.02103	2	1	4	1030	0.325187
2.02103	2	1	4	1030	0.325147
2.02103	2	1	4	1030	0.325107
2.02103	2	1	4	1030	0.325067
2.02103	2	1	4	1030	0.325027
2.02103	2	1	4	1030	0.324987
2.02103	2	1	4	1030	0.324947
2.02103	2	1	4	1030	0.324907
2.02103	2	1	4	1030	0.324867
2.02103	2	1	4	1030	0.324827
2.02103	2	1	4	1030	0.324787
2.02103	2	1	4	1030	0.324747
2.02103	2	1	4	1030	0.324707
2.02103	2	1	4	1030	0.324667
2.02103	2	1	4	1030	0.324627
2.02103	2	1	4	1030	0.324587
2.02103	2	1	4	1030	0.324547
2.02103	2	1	4	1030	0.324507
2.02103	2	1	4	1030	0.324467
2.02103	2	1	4	1030	0.324427
2.02103	2	1	4	1030	0.324387
2.02103	2	1	4	1030	0.324347
2.02103	2	1	4	1030	0.324307
2.02103	2	1	4	1030	0.324267
2.02103	2	1	4	1030	0.324227
2.02103	2	1	4	1030	0.324187
2.02103	2	1	4	1030	0.324147
2.02103	2	1	4	1030	0.324107
2.02103	2	1	4	1030	0.324067
2.02103	2	1	4	1030	0.324027
2.02103	2	1	4	1030	0.323987
2.02103	2	1	4	1030	0.323947
2.02103	2	1	4	1030	0.323907
2.02103	2	1	4	1030	0.323867
2.02103	2	1	4	1030	0.323827
2.02103	2	1	4	1030	0.323787
2.02103	2	1	4	1030	0.323747
2.02103	2	1	4	1030	0.323707
2.02103	2	1	4	1030	0.323667
2.02103	2	1	4	1030	0.323627
2.02103	2	1	4	1030	0.323587
2.02103	2	1	4	1030	0.323547
2.02103	2	1	4	1030	0.323507
2.02103	2	1	4	1030	0.323467
2.02103	2	1	4	1030	0.323427
2.02103	2	1	4	1030	0.323387
2.02103	2	1	4	1030	0.323347
2.02103	2	1	4	1030	0.323307
2.02103	2	1	4	1030	0.323267
2.02103	2	1	4	1030	0.323227
2.02103	2	1	4	1030	0.323187
2.02103	2	1	4	1030	0.323147
2.02103	2	1	4	1030	0.323107
2.02103	2	1	4	1030	0.323067
2.02103	2	1	4	1030	0.323027
2.02103	2	1	4	1030	0.319707
2.02103	2	1	4	1030	0.319667
2.02103	2	1	4	1030	0.319627
2.02103	2	1	4	1030	0.319587
2.02103	2	1	4	1030	0.319547
2.02103	2	1	4	1030	0.319507
2.02103	2	1	4	1030	0.319467
2.02103	2	1	4	1030	0.319427
2.02103	2	1	4	1030	0.319387
2.02103	2	1	4	1030	0.319347
2.02103	2	1	4	1030	0.319307
2.02103	2	1	4	1030	0.319267
2.02103	2	1	4	1030	0.319227
2.02103	2	1	4	1030	0.319187
2.02103	2	1	4	1030	0.319147
2.02103	2	1	4	1030	0.319107
2.02103	2	1	4	1030	0.319067
2.02103	2	1	4	1030	0.319027
2.02103	2	1	4	1030	0.318987
2.02103	2	1	4	1030	0.318947
2.02103	2	1	4	1030	0.318907
2.02103	2	1	4	1030	0.318867
2.02103	2	1	4	1030	0.318827
2.02103	2	1	4	1030	0.318787
2.02103	2	1	4	1030	0.318747
2.02103	2	1	4	1030	0.318707
2.02103	2	1	4	1030	0.318667
2.02103	2	1	4	1030	0.318627
2.02103	2	1	4	1030	0.318587
2.02103	2	1	4	1030	0.318547
2.02103	2	1	4	1030	0.318507
2.02103	2	1	4	1030	0.318467
2.02103	2	1	4	1030	0.318427
2.02103	2	1	4	1030	0.318387
2.02103	2	1	4	1030	0.318347
2.02103	2	1	4	1030	0.318307
2.02103	2	1	4	1030	0.318267
2.02103	2	1	4	1030	0.318227
2.02103	2	1	4	1030	0.318187
2.02103	2	1	4	1030	0.318147
2.02103	2	1	4	1030	0.318107
2.02103	2	1	4	1030	0.318067
2.02103	2	1	4	1030	0.318027
2.02103	2	1	4	1030	0.317987
2.02103	2	1	4	1030	0.317947
2.02103	2	1	4	1030	0.317907
2.02103	2	1	4	1030	0.317867
2.02103	2	1	4	1030	0.317827
2.02103	2	1	4	1030	0.317787
2.02103	2	1	4	1030	0.317747
2.02103	2	1	4	1030	0.317707
2.02103	2	1	4	1030	0.317667
2.02103	2	1	4	1030	0.317627
2.02103	2	1	4	1030	0.317587
2.02103	2	1	4	1030	0.317547
2.02103	2	1	4	1030	0.317507
2.02103	2	1	4	1030	0.317467
2.02103	2	1	4	1030	0.317427
2.02103	2	1	4	1030	0.317387
2.02103	2	1	4	1030	0.317347
2.02103	2	1	4	1030	0.317307
2.02103	2	1	4	1030	0.317267
2.02103	2	1	4	1030	0.317227
2.02103	2	1	4	1030	0.317187
2.02103	2	1	4	1030	0.317147
2.02103	2	1	4	1030	0.317107
2.02103	2	1	4	1030	0.317067
2.02103	2	1	4	1030	0.317027
2.02103	2	1	4	1030	0.316987
2.02103	2	1	4	1030	0.316947
2.02103	2	1	4	1030	0.316907
2.02103	2	1	4	1030	0.316867
2.02103	2	1	4	1030	0.316827
2.02103	2	1	4	1030	0.316787
2.02103	2	1	4	1030	0.316747
2.02103	2	1	4	1030	0.316707
2.02103	2	1	4	1030	0.316667
2.02103	2	1	4	1030	0.316627
2.02103	2	1	4	1030	0.316587
2.02103	2	1	4	1030	0.316547
2.02103	2	1	4	1030	0.316507
2.02103	2	1	4	1030	0.316467
2.02103	2	1	4	1030	0.316427
2.02103	2	1	4	1030	0.316387
2.02103	2	1	4	1030	0.316347
2.02103	2	1	4	1030	0.316307
2.02103	2	1	4	1030	0.316267
2.02103	2	1	4	1030	0.316227
2.02103	2	1	4	1030	0.316187
2.02103	2	1	4	1030	0.316147
2.02103	2	1	4	1030	0.316107
2.02103	2	1	4	1030	0.316067
2.02103	2	1	4	1030	0.316027
2.02103	2	1	4	1030	0.315987
2.02103	2	1	4	1030	0.315947
2.02103	2	1	4	1030	0.315907
2.02103	2	1	4	1030	0.315867
2.02103	2	1	4	1030	0.315827
2.02103	2	1	4	1030	0.315787
2.02103	2	1	4	1030	0.315747
2.02103	2	1	4	1030	0.315707
2.02103	2	1	4	1030	0.315667
2.02103	2	1	4	1030	0.315627
2.02103	2	1	4	1030	0.315587
2.02103	2	1	4	1030	0.315547
2.02103	2	1	4	1030	0.315507
2.02103	2	1	4	1030	0.315467
2.02103	2	1	4	1030	0.315427
2.02103	2	1	4	1030	0.315387
2.02103	2	1	4	1030	0.315347
2.02103	2	1	4	1030	0.312027
2.02103	2	1	4	1030	0.311987
2.02103	2	1	4	1030	0.311947
2.02103	2	1	4	1030	0.311907
2.02103	2	1	4	1030	0.311867
2.02103	2	1	4	1030	0.311827
2.02103	2	1	4	1030	0.311787
2.02103	2	1	4	1030	0.311747
2.02103	2	1	4	1030	0.311707
2.02103	2	1	4	1030	0.311667
2.02103	2	1	4	1030	0.311627
2.02103	2	1	4	1030	0.311587
2.02103	2	1	4	1030	0.311547
2.02103	2	1	4	1030	0.311507
2.02103	2	1	4	1030	0.311467
2.02103	2	1	4	1030	0.311427
2.02103	2	1	4	1030	0.311387
2.02103	2	1	4	1030	0.311347
2.02103	2	1	4	1030	0.311307
2.02103	2	1	4	1030	0.311267
2.02103	2	1	4	1030	0.311227
2.02103	2	1	4	1030	0.311187
2.02103	2	1	4	1030	0.311147
2.02103	2	1	4	1030	0.311107
2.02103	2	1	4	1030	0.311067
2.02103	2	1	4	1030	0.311027
2.02103	2	1	4	1030	0.310987
2.02103	2	1	4	1030	0.310947
2.02103	2	1	4	1030	0.310907
2.02103	2	1	4	1030	0.310867
2.02103	2	1	4	1030	0.310827
2.02103	2	1	4	1030	0.310787
2.02103	2	1	4	1030	0.310747
2.02103	2	1	4	1030	0.310707
2.02103	2	1	4	1030	0.310667
2.02103	2	1	4	1030	0.310627
2.02103	2	1	4	1030	0.310587
2.02103	2	1	4	1030	0.310547
2.02103	2	1	4	1030	0.310507
2.02103	2	1	4	1030	0.310467
2.02103	2	1	4	1030	0.310427
2.02103	2	1	4	1030	0.310387
2.02103	2	1	4	1030	0.310347
2.02103	2	1	4	1030	0.310307
2.02103	2	1	4	1030	0.310267
2.02103	2	1	4	1030	0.310227
2.02103	2	1	4	1030	0.310187
2.02103	2	1	4	1030	0.310147
2.02103	2	1	4	1030	0.310107
2.02103	2	1	4	1030	0.310067
2.02103	2	1	4	1030	0.310027
2.02103	2	1	4	1030	0.309987
2.02103	2	1	4	1030	0.309947
2.02103	2	1	4	1030	0.309907
2.02103	2	1	4	1030	0.309867
2.02103	2	1	4	1030	0.309827
2.02103	2	1	4	1030	0.309787
2.02103	2	1	4	1030	0.309747
2.02103	2	1	4	1030	0.309707
2.02103	2	1	4	1030	0.309667
2.02103	2	1	4	1030	0.309627
2.02103	2	1	4	1030	0.309587
2.02103	2	1	4	1030	0.309547
2.02103	2	1	4	1030	0.309507
2.02103	2	1	4	1030	0.309467
2.02103	2	1	4	1030	0.309427
2.02103	2	1	4	1030	0.309387
2.02103	2	1	4	1030	0.309347
2.02103	2	1	4	1030	0.309307
2.02103	2	1	4	1030	0.309267
2.02103	2	1	4	1030	0.309227
2.02103	2	1	4	1030	0.309187
2.02103	2	1	4	1030	0.309147
2.02103	2	1	4	1030	0.309107
2.02103	2	1	4	1030	0.309067
2.02103	2	1	4	1030	0.309027
2.02103	2	1	4	1030	0.308987
2.02103	2	1	4	1030	0.308947
2.02103	2	1	4	1030	0.308907
2.02103	2	1	4	1030	0.308867
2.02103	2	1	4	1030	0.308827
2.02103	2	1	4	1030	0.308787
2.02103	2	1	4	1030	0.308747
2.02103	2	1	4	1030	0.308707
2.02103	2	1	4	1030	0.308667
2.02103	2	1	4	1030	0.308627
2.02103	2	1	4	1030	0.308587
2.02103	2	1	4	1030	0.308547
2.02103	2	1	4	1030	0.308507
2.02103	2	1	4	1030	0.308467
2.02103	2	1	4	1030	0.308427
2.02103	2	1	4	1030	0.308387
2.02103	2	1	4	1030	0.308347
2.02103	2	1	4	1030	0.308307
2.02103	2	1	4	1030	0.308267
2.02103	2	1	4	1030	0.308227
2.02103	2	1	4	1030	0.308187
2.02103	2	1	4	1030	0.308147
2.02103	2	1	4	1030	0.308107
2.02103	2	1	4	1030	0.308067
2.02103	2	1	4	1030	0.308027
2.02103	2	1	4	1030	0.307987
2.02103	2	1	4	1030	0.307947
2.02103	2	1	4	1030	0.307907
2.02103	2	1	4	1030	0.307867
2.02103	2	1	4	1030	0.307827
2.02103	2	1	4	1030	0.307787
2.02103	2	1	4	1030	0.307747
2.02103	2	1	4	1030	0.307707
2.02103	2	1	4	1030	0.307667
2.02103	2	1	4	1030	0.304347
2.02103	2	1	4	1030	0.304307
2.02103	2	1	4	1030	0.304267
2.02103	2	1	4	1030	0.304227
2.02103	2	1	4	1030	0.304187
2.02103	2	1	4	1030	0.304147
2.02103	2	1	4	1030	0.304107
2.02103	2	1	4	1030	0.304067
2.02103	2	1	4	1030	0.304027
2.02103	2	1	4	1030	0.303987
2.02103	2	1	4	1030	0.303947
2.02103	2	1	4	1030	0.303907
2.02103	2	1	4	1030	0.303867
2.02103	2	1	4	1030	0.303827
2.02103	2	1	4	1030	0.303787
2.02103	2	1	4	1030	0.303747
2.02103	2	1	4	1030	0.303707
2.02103	2	1	4	1030	0.303667
2.02103	2	1	4	1030	0.303627
2.02103	2	1	4	1030	0.303587
2.02103	2	1	4	1030	0.303547
2.02103	2	1	4	1030	0.303507
2.02103	2	1	4	1030	0.303467
2.02103	2	1	4	1030	0.303427
2.02103	2	1	4	1030	0.303387
2.02103	2	1	4	1030	0.303347
2.02103	2	1	4	1030	0.303307
2.02103	2	1	4	1030	0.303267
2.02103	2	1	4	1030	0.303227
2.02103	2	1	4	1030	0.303187
2.02103	2	1	4	1030	0.303147
2.02103	2	1	4	1030	0.303107
2.02103	2	1	4	1030	0.303067
2.02103	2	1	4	1030	0.303027
2.02103	2	1	4	1030	0.302987
2.02103	2	1	4	1030	0.302947
2.02103	2	1	4	1030	0.302907
2.02103	2	1	4	1030	0.302867
2.02103	2	1	4	1030	0.302827
2.02103	2	1	4	1030	0.302787
2.02103	2	1	4	1030	0.302747
2.02103	2	1	4	1030	0.302707
2.02103	2	1	4	1030	0.302667
2.02103	2	1	4	1030	0.302627
2.02103	2	1	4	1030	0.302587
2.02103	2	1	4	1030	0.302547
2.02103	2	1	4	1030	0.302507
2.02103	2	1	4	1030	0.302467
2.02103	2	1	4	1030	0.302427
2.02103	2	1	4	1030	0.302387
2.02103	2	1	4	1030	0.302347
2.02103	2	1	4	1030	0.302307
2.02103	2	1	4	1030	0.302267
2.02103	2	1	4	1030	0.302227
2.02103	2	1	4	1030	0.302187
2.02103	2	1	4	1030	0.302147
2.02103	2	1	4	1030	0.302107
2.02103	2	1	4	1030	0.302067
2.02103	2	1	4	1030	0.302027
2.02103	2	1	4	1030	0.301987
2.02103	2	1	4	1030	0.301947
2.02103	2	1	4	1030	0.301907
2.02103	2	1	4	1030	0.301867
2.02103	2	1	4	1030	0.301827
2.02103	2	1	4	1030	0.301787
2.02103	2	1	4	1030	0.301747
2.02103	2	1	4	1030	0.301707
2.02103	2	1	4	1030	0.301667
2.02103	2	1	4	1030	0.301627
2.02103	2	1	4	1030	0.301587
2.02103	2	1	4	1030	0.301547
2.02103	2	1	4	1030	0.301507
2.02103	2	1	4	1030	0.301467
2.02103	2	1	4	1030	0.301427
2.02103	2	1	4	1030	0.301387
2.02103	2	1	4	1030	0.301347
2.02103	2	1	4	1030	0.301307
2.02103	2	1	4	1030	0.301267
2.02103	2	1	4	1030	0.301227
2.02103	2	1	4	1030	0.301187
2.02103	2	1	4	1030	0.297907
2.02103	2	1	4	1030	0.297867
2.02103	2	1	4	1030	0.297827
2.02103	2	1	4	1030	0.297787
2.02103	2	1	4	1030	0.297747
2.02103	2	1	4	1030	0.297707
2.02103	2	1	4	1030	0.297667
2.02103	2	1	4	1030	0.297627
2.02103	2	1	4	1030	0.297587
2.02103	2	1	4	1030	0.297547
2.02103	2	1	4	1030	0.297507
2.02103	2	1	4	1030	0.297467
2.02103	2	1	4	1030	0.297427
2.02103	2	1	4	1030	0.297387
2.02103	2	1	4	1030	0.297347
2.02103	2	1	4	1030	0.297307
2.02103	2	1	4	1030	0.297267
2.02103	2	1	4	1030	0.297227
2.02103	2	1	4	1030	0.297187
2.02103	2	1	4	1030	0.297147
2.02103	2	1	4	1030	0.297107
2.02103	2	1	4	1030	0.297067
2.02103	2	1	4	1030	0.297027
2.02103	2	1	4	1030	0.296987
2.02103	2	1	4	1030	0.296947
2.02103	2	1	4	1030	0.296907
2.02103	2	1	4	1030	0.296867
2.02103	2	1	4	1030	0.296827
2.02103	2	1	4	1030	0.296787
2.02103	2	1	4	1030	0.296747
2.02103	2	1	4	1030	0.296707
2.02103	2	1	4	1030	0.296667
2.02103	2	1	4	1030	0.296627
2.02103	2	1	4	1030	0.296587
2.02103	2	1	4	1030	0.296547
2.02103	2	1	4	1030	0.296507
2.02103	2	1	4	1030	0.296467
2.02103	2	1	4	1030	0.296427
2.02103	2	1	4	1030	0.296387
2.02103	2	1	4	1030	0.296347
2.02103	2	1	4	1030	0.296307
2.02103	2	1	4	1030	0.296267
2.02103	2	1	4	1030	0.296227
2.02103	2	1	4	1030	0.296187
2.02103	2	1	4	1030	0.296147
2.02103	2	1	4	1030	0.296107
2.02103	2	1	4	1030	0.296067
2.02103	2	1	4	1030	0.296027
2.02103	2	1	4	1030	0.295987
2.02103	2	1	4	1030	0.295947
2.02103	2	1	4	1030	0.295907
2.02103	2	1	4	1030	0.295867
2.02103	2	1	4	1030	0.295827
2.02103	2	1	4	1030	0.295787
2.02103	2	1	4	1030	0.295747
2.02103	2	1	4	1030	0.295707
2.02103	2	1	4	1030	0.295667
2.02103	2	1	4	1030	0.295627
2.02103	2	1	4	1030	0.295587
2.02103	2	1	4	1030	0.295547
2.02103	2	1	4	1030	0.295507
2.02103	2	1	4	1030	0.295467
2.02103	2	1	4	1030	0.295427
2.02103	2	1	4	1030	0.295387
2.02103	2	1	4	1030	0.295347
2.02103	2	1	4	1030	0.295307
2.02103	2	1	4	1030	0.295267
2.02103	2	1	4	1030	0.295227
2.02103	2	1	4	1030	0.295187
2.02103	2	1	4	1030	0.295147
2.02103	2	1	4	1030	0.295107
2.02103	2	1	4	1030	0.295067
2.02103	2	1	4	1030	0.295027
2.02103	2	1	4	1030	0.294987
2.02103	2	1	4	1030	0.294947
2.02103	2	1	4	1030	0.294907
2.02103	2	1	4	1030	0.294867
2.02103	2	1	4	1030	0.294827
2.02103	2	1	4	1030	0.294787
2.02103	2	1	4	1030	0.294747
2.02103	2	1	4	1030	0.294707
2.02103	2	1	4	1030	0.294667
2.02103	2	1	4	1030	0.294627
2.02103	2	1	4	1030	0.294587
2.02103	2	1	4	1030	0.294547
2.02103	2	1	4	1030	0.294507
2.02103	2	1	4	1030	0.294467
2.02103	2	1	4	1030	0.294427
2.02103	2	1	4	1030	0.294387
2.02103	2	1	4	1030	0.294347
2.02103	2	1	4	1030	0.294307
2.02103	2	1	4	1030	0.294267
2.02103	2	1	4	1030	0.294227
2.02103	2	1	4	1030	0.294187
2.02103	2	1	4	1030	0.294147
2.02103	2	1	4	1030	0.294107
2.02103	2	1	4	1030	0.294067
2.02103	2	1	4	1030	0.294027
2.02103	2	1	4	1030	0.293987
2.02103	2	1	4	1030	0.293947
2.02103	2	1	4	1030	0.293907
2.02103	2	1	4	1030	0.293867
2.02103	2	1	4	1030	0.293827
2.02103	2	1	4	1030	0.293787
2.02103	2	1	4	1030	0.293747
2.02103	2	1	4	1030	0.293707
2.02103	2	1	4	1030	0.293667
2.02103	2	1	4	1030	0.293627
2.02103	2	1	4	1030	0.293587
2.02103	2	1	4	1030	0.293547
2.02103	2	1	4	1030	0.293507
2.02103	2	1	4	1030	0.290227
2.02103	2	1	4	1030	0.290187
2.02103	2	1	4	1030	0.290147
2.02103	2	1	4	1030	0.290107
2.02103	2	1	4	1030	0.290067
2.02103	2	1	4	1030	0.290027
2.02103	2	1	4	1030	0.289987
2.02103	2	1	4	1030	0.289947
2.02103	2	1	4	1030	0.289907
2.02103	2	1	4	1030	0.289867
2.02103	2	1	4	1030	0.289827
2.02103	2	1	4	1030	0.289787
2.02103	2	1	4	1030	0.289747
2.02103	2	1	4	1030	0.289707
2.02103	2	1	4	1030	0.289667
2.02103	2	1	4	1030	0.289627
2.02103	2	1	4	1030	0.289587
2.02103	2	1	4	1030	0.289547
2.02103	2	1	4	1030	0.289507
2.02103	2	1	4	1030	0.289467
2.02103	2	1	4	1030	0.289427
2.02103	2	1	4	1030	0.289387
2.02103	2	1	4	1030	0.289347
2.02103	2	1	4	1030	0.289307
2.02103	2	1	4	1030	0.289267
2.02103	2	1	4	1030	0.289227
2.02103	2	1	4	1030	0.289187
2.02103	2	1	4	1030	0.289147
2.02103	2	1	4	1030	0.289107
2.02103	2	1	4	1030	0.289067
2.02103	2	1	4	1030	0.289027
2.02103	2	1	4	1030	0.288987
2.02103	2	1	4	1030	0.288947
2.02103	2	1	4	1030	0.288907
2.02103	2	1	4	1030	0.288867
2.02103	2	1	4	1030	0.288827
2.02103	2	1	4	1030	0.288787
2.02103	2	1	4	1030	0.288747
2.02103	2	1	4	1030	0.288707
2.02103	2	1	4	1030	0.288667
2.02103	2	1	4	1030	0.288627
2.02103	2	1	4	1030	0.288587
2.02103	2	1	4	1030	0.288547
2.02103	2	1	4	1030	0.288507
2.02103	2	1	4	1030	0.288467
2.02103	2	1	4	1030	0.288427
2.02103	2	1	4	1030	0.288387
2.02103	2	1	4	1030	0.288347
2.02103	2	1	4	1030	0.288307
2.02103	2	1	4	1030	0.288267
2.02103	2	1	4	1030	0.288227
2.02103	2	1	4	1030	0.288187
2.02103	2	1	4	1030	0.288147
2.02103	2	1	4	1030	0.288107
2.02103	2	1	4	1030	0.288067
2.02103	2	1	4	1030	0.288027
2.02103	2	1	4	1030	0.287987
2.02103	2	1	4	1030	0.287947
2.02103	2	1	4	1030	0.287907
2.02103	2	1	4	1030	0.287867
2.02103	2	1	4	1030	0.287827
2.02103	2	1	4	1030	0.287787
2.02103	2	1	4	1030	0.287747
2.02103	2	1	4	1030	0.287707
2.02103	2	1	4	1030	0.287667
2.02103	2	1	4	1030	0.287627
2.02103	2	1	4	1030	0.287587
2.02103	2	1	4	1030	0.287547
2.02103	2	1	4	1030	0.287507
2.02103	2	1	4	1030	0.287467
2.02103	2	1	4	1030	0.287427
2.02103	2	1	4	1030	0.287387
2.02103	2	1	4	1030	0.287347
2.02103	2	1	4	1030	0.287307
2.02103	2	1	4	1030	0.287267
2.02103	2	1	4	1030	0.287227
2.02103	2	1	4	1030	0.287187
2.02103	2	1	4	1030	0.287147
2.02103	2	1	4	1030	0.287107
2.02103	2	1	4	1030	0.287067
2.02103	2	1	4	1030	0.283747
2.02103	2	1	4	1030	0.283707
2.02103	2	1	4	1030	0.283667
2.02103	2	1	4	1030	0.283627
2.02103	2	1	4	1030	0.283587
2.02103	2	1	4	1030	0.283547
2.02103	2	1	4	1030	0.283507
2.02103	2	1	4	1030	0.283467
2.02103	2	1	4	1030	0.283427
2.02103	2	1	4	1030	0.283387
2.02103	2	1	4	1030	0.283347
2.02103	2	1	4	1030	0.283307
2.02103	2	1	4	1030	0.283267
2.02103	2	1	4	1030	0.283227
2.02103	2	1	4	1030	0.283187
2.02103	2	1	4	1030	0.283147
2.02103	2	1	4	1030	0.283107
2.02103	2	1	4	1030	0.283067
2.02103	2	1	4	1030	0.283027
2.02103	2	1	4	1030	0.282987
2.02103	2	1	4	1030	0.282947
2.02103	2	1	4	1030	0.282907
2.02103	2	1	4	1030	0.282867
2.02103	2	1	4	1030	0.282827
2.02103	2	1	4	1030	0.282787
2.02103	2	1	4	1030	0.282747
2.02103	2	1	4	1030	0.282707
2.02103	2	1	4	1030	0.282667
2.02103	2	1	4	1030	0.282627
2.02103	2	1	4	1030	0.282587
2.02103	2	1	4	1030	0.282547
2.02103	2	1	4	1030	0.282507
2.02103	2	1	4	1030	0.282467
2.02103	2	1	4	1030	0.282427
2.02103	2	1	4	1030	0.282387
2.02103	2	1	4	1030	0.282347
2.02103	2	1	4	1030	0.282307
2.02103	2	1	4	1030	0.282267
2.02103	2	1	4	1030	0.282227
2.02103	2	1	4	1030	0.282187
2.02103	2	1	4	1030	0.282147
2.02103	2	1	4	1030	0.282107
2.02103	2	1	4	1030	0.282067
2.02103	2	1	4	1030	0.282027
2.02103	2	1	4	1030	0.281987
2.02103	2	1	4	1030	0.281947
2.02103	2	1	4	1030	0.281907
2.02103	2	1	4	1030	0.281867
2.02103	2	1	4	1030	0.281827
2.02103	2	1	4	1030	0.281787
2.02103	2	1	4	1030	0.281747
2.02103	2	1	4	1030	0.281707
2.02103	2	1	4	1030	0.281667
2.02103	2	1	4	1030	0.281627
2.02103	2	1	4	1030	0.281587
2.02103	2	1	4	1030	0.281547
2.02103	2	1	4	1030	0.281507
2.02103	2	1	4	1030	0.281467
2.02103	2	1	4	1030	0.281427
2.02103	2	1	4	1030	0.281387
2.02103	2	1	4	1030	0.281347
2.02103	2	1	4	1030	0.281307
2.02103	2	1	4	1030	0.281267
2.02103	2	1	4	1030	0.281227
2.02103	2	1	4	1030	0.281187
2.02103	2	1	4	1030	0.281147
2.02103	2	1	4	1030	0.281107
2.02103	2	1	4	1030	0.281067
2.02103	2	1	4	1030	0.281027
2.02103	2	1	4	1030	0.280987
2.02103	2	1	4	1030	0.280947
2.02103	2	1	4	1030	0.280907
2.02103	2	1	4	1030	0.280867
2.02103	2	1	4	1030	0.280827
2.02103	2	1	4	1030	0.280787
2.02103	2	1	4	1030	0.280747
2.02103	2	1	4	1030	0.280707
