% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
1.305	1	0	1	1	130	7	0	1	12	0	13	0	1	0	8312
1.305	1	0	1	1	130	7	0	1	12	1	13	255	0	255	0
1.306	1	0	1	1	130	8	0	1	12	0	11	0	2	0	8312
1.306	1	0	1	1	130	8	0	1	12	1	11	255	0	255	0
1.307	1	0	1	1	130	9	0	1	12	0	12	0	2	0	8312
1.307	1	0	1	1	130	9	0	1	12	1	12	255	0	255	0
1.308	1	0	1	1	131	0	0	1	12	0	15	0	1	0	8312
1.308	1	0	1	1	131	0	0	1	12	1	15	255	0	255	0
1.309	1	0	1	1	131	1	0	1	12	0	14	0	3	0	8312
1.309	1	0	1	1	131	1	0	1	12	1	14	255	0	255	0
1.31	1	0	1	1	131	2	0	1	12	0	13	0	2	0	8312
1.31	1	0	1	1	131	2	0	1	12	1	13	255	0	255	0
1.311	1	0	1	1	131	3	0	1	12	0	11	0	3	0	8312
1.311	1	0	1	1	131	3	0	1	12	1	11	255	0	255	0
1.312	1	0	1	1	131	4	0	1	12	0	12	0	3	0	8312
1.312	1	0	1	1	131	4	0	1	12	1	12	255	0	255	0
1.313	1	0	1	1	131	5	0	1	12	0	15	0	2	0	8312
1.313	1	0	1	1	131	5	0	1	12	1	15	255	0	255	0
1.314	1	0	1	1	131	6	0	1	12	0	14	1	0	0	8312
1.314	1	0	1	1	131	6	0	1	12	1	14	1	0	0	8312
1.315	1	0	1	1	131	7	0	1	12	0	13	0	3	0	8312
1.315	1	0	1	1	131	7	0	1	12	1	13	255	0	255	0
1.316	1	0	1	1	131	8	0	1	12	0	11	1	0	0	8312
1.316	1	0	1	1	131	8	0	1	12	1	11	1	0	0	8312
1.317	1	0	1	1	131	9	0	1	12	0	12	1	0	0	8312
1.317	1	0	1	1	131	9	0	1	12	1	12	1	0	0	8312
1.318	1	0	1	1	132	0	0	1	12	0	15	0	3	0	8312
1.318	1	0	1	1	132	0	0	1	12	1	15	255	0	255	0
1.319	1	0	1	1	132	1	0	1	12	0	14	0	1	0	8312
1.319	1	0	1	1	132	1	0	1	12	1	14	255	0	255	0
1.32	1	0	1	1	132	2	0	1	12	0	13	1	0	0	8312
1.32	1	0	1	1	132	2	0	1	12	1	13	1	0	0	8312
1.321	1	0	1	1	132	3	0	1	12	0	11	1	0	0	8312
1.321	1	0	1	1	132	3	0	1	12	1	11	1	0	0	8312
1.322	1	0	1	1	132	4	0	1	12	0	12	1	0	11	95907
1.322	1	0	1	1	132	4	0	1	12	1	12	1	0	11	95907
1.323	1	0	1	1	132	5	0	1	12	0	15	1	0	11	95907
1.323	1	0	1	1	132	5	0	1	12	1	15	1	0	11	95907
1.324	1	0	1	1	132	6	0	1	12	0	14	1	0	15	135523
1.324	1	0	1	1	132	6	0	1	12	1	14	1	0	11	95907
1.325	1	0	1	1	132	7	0	1	12	0	13	1	0	15	135523
1.325	1	0	1	1	132	7	0	1	12	1	13	1	0	11	95907
1.326	1	0	1	1	132	8	0	1	12	0	11	1	0	11	95907
1.326	1	0	1	1	132	8	0	1	12	1	11	1	0	11	95907
1.327	1	0	1	1	132	9	0	1	12	0	12	1	0	11	95907
1.327	1	0	1	1	132	9	0	1	12	1	12	1	0	11	95907
1.328	1	0	1	1	133	0	0	1	12	0	15	1	0	11	95907
1.328	1	0	1	1	133	0	0	1	12	1	15	1	0	11	95907
1.329	1	0	1	1	133	1	0	1	12	0	14	0	1	15	135523
1.329	1	0	1	1	133	1	0	1	12	1	14	255	0	255	0
1.33	1	0	1	1	133	2	0	1	12	0	13	0	1	15	135523
1.33	1	0	1	1	133	2	0	1	12	1	13	255	0	255	0
1.331	1	0	1	1	133	3	0	1	12	0	11	1	0	11	95907
1.331	1	0	1	1	133	3	0	1	12	1	11	1	0	11	95907
1.332	1	0	1	1	133	4	0	1	12	0	12	1	0	11	95907
1.332	1	0	1	1	133	4	0	1	12	1	12	1	0	11	95907
1.333	1	0	1	1	133	5	0	1	12	0	15	1	0	11	95907
1.333	1	0	1	1	133	5	0	1	12	1	15	1	0	11	95907
1.334	1	0	1	1	133	6	0	1	12	0	14	1	0	11	95907
1.334	1	0	1	1	133	6	0	1	12	1	14	1	0	11	95907
1.335	1	0	1	1	133	7	0	1	12	0	13	1	0	15	135523
1.335	1	0	1	1	133	7	0	1	12	1	13	1	0	11	95907
1.336	1	0	1	1	133	8	0	1	12	0	11	1	0	15	135523
1.336	1	0	1	1	133	8	0	1	12	1	11	1	0	11	95907
1.337	1	0	1	1	133	9	0	1	12	0	12	1	0	11	95907
1.337	1	0	1	1	133	9	0	1	12	1	12	1	0	11	95907
1.338	1	0	1	1	134	0	0	1	12	0	15	1	0	11	95907
1.338	1	0	1	1	134	0	0	1	12	1	15	1	0	11	95907
1.339	1	0	1	1	134	1	0	1	12	0	14	1	0	11	95907
1.339	1	0	1	1	134	1	0	1	12	1	14	1	0	11	95907
1.34	1	0	1	1	134	2	0	1	12	0	13	0	1	15	135523
1.34	1	0	1	1	134	2	0	1	12	1	13	255	0	255	0
1.341	1	0	1	1	134	3	0	1	12	0	11	0	1	15	135523
1.341	1	0	1	1	134	3	0	1	12	1	11	255	0	255	0
1.342	1	0	1	1	134	4	0	1	12	0	12	1	0	11	95907
1.342	1	0	1	1	134	4	0	1	12	1	12	1	0	11	95907
1.343	1	0	1	1	134	5	0	1	12	0	15	1	0	11	95907
1.343	1	0	1	1	134	5	0	1	12	1	15	1	0	11	95907
1.344	1	0	1	1	134	6	0	1	12	0	14	1	0	11	95907
1.344	1	0	1	1	134	6	0	1	12	1	14	1	0	11	95907
1.345	1	0	1	1	134	7	0	1	12	0	13	1	0	11	95907
1.345	1	0	1	1	134	7	0	1	12	1	13	1	0	11	95907
1.346	1	0	1	1	134	8	0	1	12	0	11	1	0	15	135523
1.346	1	0	1	1	134	8	0	1	12	1	11	1	0	11	95907
1.347	1	0	1	1	134	9	0	1	12	0	12	1	0	15	135523
1.347	1	0	1	1	134	9	0	1	12	1	12	1	0	11	95907
1.348	1	0	1	1	135	0	0	1	12	0	15	1	0	11	95907
1.348	1	0	1	1	135	0	0	1	12	1	15	1	0	11	95907
1.349	1	0	1	1	135	1	0	1	12	0	14	1	0	11	95907
1.349	1	0	1	1	135	1	0	1	12	1	14	1	0	11	95907
1.35	1	0	1	1	135	2	0	1	12	0	13	1	0	11	95907
1.35	1	0	1	1	135	2	0	1	12	1	13	1	0	11	95907
1.351	1	0	1	1	135	3	0	1	12	0	11	0	1	15	135523
1.351	1	0	1	1	135	3	0	1	12	1	11	255	0	255	0
1.352	1	0	1	1	135	4	0	1	12	0	12	0	1	15	135523
1.352	1	0	1	1	135	4	0	1	12	1	12	255	0	255	0
1.353	1	0	1	1	135	5	0	1	12	0	15	1	0	11	95907
1.353	1	0	1	1	135	5	0	1	12	1	15	1	0	11	95907
1.354	1	0	1	1	135	6	0	1	12	0	14	1	0	11	95907
1.354	1	0	1	1	135	6	0	1	12	1	14	1	0	11	95907
1.355	1	0	1	1	135	7	0	1	12	0	13	1	0	11	95907
1.355	1	0	1	1	135	7	0	1	12	1	13	1	0	11	95907
1.356	1	0	1	1	135	8	0	1	11	0	11	1	0	11	87916
1.356	1	0	1	1	135	8	0	1	11	1	11	1	0	11	87916
1.357	1	0	1	1	135	9	0	1	12	0	12	1	0	15	135523
1.357	1	0	1	1	135	9	0	1	12	1	12	1	0	11	95907
1.358	1	0	1	1	136	0	0	1	12	0	15	1	0	15	135523
1.358	1	0	1	1	136	0	0	1	12	1	15	1	0	11	95907
1.359	1	0	1	1	136	1	0	1	12	0	14	1	0	11	95907
1.359	1	0	1	1	136	1	0	1	12	1	14	1	0	11	95907
1.36	1	0	1	1	136	2	0	1	12	0	13	1	0	11	95907
1.36	1	0	1	1	136	2	0	1	12	1	13	1	0	11	95907
1.361	1	0	1	1	136	3	0	1	12	0	11	1	0	11	95907
1.361	1	0	1	1	136	3	0	1	12	1	11	1	0	11	95907
1.362	1	0	1	1	136	4	0	1	12	0	12	0	1	15	135523
1.362	1	0	1	1	136	4	0	1	12	1	12	255	0	255	0
1.363	1	0	1	1	136	5	0	1	12	0	15	0	1	15	135523
1.363	1	0	1	1	136	5	0	1	12	1	15	255	0	255	0
1.364	1	0	1	1	136	6	0	1	12	0	14	1	0	11	95907
1.364	1	0	1	1	136	6	0	1	12	1	14	1	0	11	95907
1.365	1	0	1	1	136	7	0	1	12	0	13	1	0	11	95907
1.365	1	0	1	1	136	7	0	1	12	1	13	1	0	11	95907
1.366	1	0	1	1	136	8	0	1	12	0	11	1	0	11	95907
1.366	1	0	1	1	136	8	0	1	12	1	11	1	0	11	95907
1.367	1	0	1	1	136	9	0	1	12	0	12	1	0	11	95907
1.367	1	0	1	1	136	9	0	1	12	1	12	1	0	11	95907
1.368	1	0	1	1	137	0	0	1	12	0	15	1	0	15	135523
1.368	1	0	1	1	137	0	0	1	12	1	15	1	0	11	95907
1.369	1	0	1	1	137	1	0	1	12	0	14	1	0	15	135523
1.369	1	0	1	1	137	1	0	1	12	1	14	1	0	11	95907
1.37	1	0	1	1	137	2	0	1	12	0	13	1	0	11	95907
1.37	1	0	1	1	137	2	0	1	12	1	13	1	0	11	95907
1.371	1	0	1	1	137	3	0	1	12	0	11	1	0	11	95907
1.371	1	0	1	1	137	3	0	1	12	1	11	1	0	11	95907
1.372	1	0	1	1	137	4	0	1	12	0	12	1	0	11	95907
1.372	1	0	1	1	137	4	0	1	12	1	12	1	0	11	95907
1.373	1	0	1	1	137	5	0	1	12	0	15	0	1	15	135523
1.373	1	0	1	1	137	5	0	1	12	1	15	255	0	255	0
1.374	1	0	1	1	137	6	0	1	12	0	14	0	1	15	135523
1.374	1	0	1	1	137	6	0	1	12	1	14	255	0	255	0
1.375	1	0	1	1	137	7	0	1	12	0	13	1	0	11	95907
1.375	1	0	1	1	137	7	0	1	12	1	13	1	0	11	95907
1.376	1	0	1	1	137	8	0	1	12	0	11	1	0	11	95907
1.376	1	0	1	1	137	8	0	1	12	1	11	1	0	11	95907
1.377	1	0	1	1	137	9	0	1	12	0	12	1	0	11	95907
1.377	1	0	1	1	137	9	0	1	12	1	12	1	0	11	95907
1.378	1	0	1	1	138	0	0	1	12	0	15	1	0	11	95907
1.378	1	0	1	1	138	0	0	1	12	1	15	1	0	11	95907
1.379	1	0	1	1	138	1	0	1	12	0	14	1	0	15	135523
1.379	1	0	1	1	138	1	0	1	12	1	14	1	0	11	95907
1.38	1	0	1	1	138	2	0	1	12	0	13	1	0	15	135523
1.38	1	0	1	1	138	2	0	1	12	1	13	1	0	11	95907
1.381	1	0	1	1	138	3	0	1	12	0	11	1	0	11	95907
1.381	1	0	1	1	138	3	0	1	12	1	11	1	0	11	95907
1.382	1	0	1	1	138	4	0	1	12	0	12	1	0	11	95907
1.382	1	0	1	1	138	4	0	1	12	1	12	1	0	11	95907
1.383	1	0	1	1	138	5	0	1	12	0	15	1	0	11	95907
1.383	1	0	1	1	138	5	0	1	12	1	15	1	0	11	95907
1.384	1	0	1	1	138	6	0	1	12	0	14	0	1	15	135523
1.384	1	0	1	1	138	6	0	1	12	1	14	255	0	255	0
1.385	1	0	1	1	138	7	0	1	12	0	13	0	1	15	135523
1.385	1	0	1	1	138	7	0	1	12	1	13	255	0	255	0
1.386	1	0	1	1	138	8	0	1	12	0	11	1	0	11	95907
1.386	1	0	1	1	138	8	0	1	12	1	11	1	0	11	95907
1.387	1	0	1	1	138	9	0	1	12	0	12	1	0	11	95907
1.387	1	0	1	1	138	9	0	1	12	1	12	1	0	11	95907
1.388	1	0	1	1	139	0	0	1	12	0	15	1	0	11	95907
1.388	1	0	1	1	139	0	0	1	12	1	15	1	0	11	95907
1.389	1	0	1	1	139	1	0	1	12	0	14	1	0	11	95907
1.389	1	0	1	1	139	1	0	1	12	1	14	1	0	11	95907
1.39	1	0	1	1	139	2	0	1	12	0	13	1	0	15	135523
1.39	1	0	1	1	139	2	0	1	12	1	13	1	0	11	95907
1.391	1	0	1	1	139	3	0	1	12	0	11	1	0	15	135523
1.391	1	0	1	1	139	3	0	1	12	1	11	1	0	11	95907
1.392	1	0	1	1	139	4	0	1	12	0	12	1	0	11	95907
1.392	1	0	1	1	139	4	0	1	12	1	12	1	0	11	95907
1.393	1	0	1	1	139	5	0	1	12	0	15	1	0	11	95907
1.393	1	0	1	1	139	5	0	1	12	1	15	1	0	11	95907
1.394	1	0	1	1	139	6	0	1	12	0	14	1	0	11	95907
1.394	1	0	1	1	139	6	0	1	12	1	14	1	0	11	95907
1.395	1	0	1	1	139	7	0	1	12	0	13	0	1	15	135523
1.395	1	0	1	1	139	7	0	1	12	1	13	255	0	255	0
1.396	1	0	1	1	139	8	0	1	12	0	11	0	1	15	135523
1.396	1	0	1	1	139	8	0	1	12	1	11	255	0	255	0
1.397	1	0	1	1	139	9	0	1	12	0	12	1	0	11	95907
1.397	1	0	1	1	139	9	0	1	12	1	12	1	0	11	95907
1.398	1	0	1	1	140	0	0	1	12	0	15	1	0	11	95907
1.398	1	0	1	1	140	0	0	1	12	1	15	1	0	11	95907
1.399	1	0	1	1	140	1	0	1	12	0	14	1	0	11	95907
1.399	1	0	1	1	140	1	0	1	12	1	14	1	0	11	95907
1.4	1	0	1	1	140	2	0	1	12	0	13	1	0	11	95907
1.4	1	0	1	1	140	2	0	1	12	1	13	1	0	11	95907
1.401	1	0	1	1	140	3	0	1	12	0	11	1	0	15	135523
1.401	1	0	1	1	140	3	0	1	12	1	11	1	0	11	95907
1.402	1	0	1	1	140	4	0	1	12	0	12	1	0	15	135523
1.402	1	0	1	1	140	4	0	1	12	1	12	1	0	11	95907
1.403	1	0	1	1	140	5	0	1	12	0	15	1	0	11	95907
1.403	1	0	1	1	140	5	0	1	12	1	15	1	0	11	95907
1.404	1	0	1	1	140	6	0	1	12	0	14	1	0	11	95907
1.404	1	0	1	1	140	6	0	1	12	1	14	1	0	11	95907
1.405	1	0	1	1	140	7	0	1	12	0	13	1	0	11	95907
1.405	1	0	1	1	140	7	0	1	12	1	13	1	0	11	95907
1.406	1	0	1	1	140	8	0	1	12	0	11	0	1	15	135523
1.406	1	0	1	1	140	8	0	1	12	1	11	255	0	255	0
1.407	1	0	1	1	140	9	0	1	12	0	12	0	1	15	135523
1.407	1	0	1	1	140	9	0	1	12	1	12	255	0	255	0
1.408	1	0	1	1	141	0	0	1	12	0	15	1	0	11	95907
1.408	1	0	1	1	141	0	0	1	12	1	15	1	0	11	95907
1.409	1	0	1	1	141	1	0	1	12	0	14	1	0	11	95907
1.409	1	0	1	1	141	1	0	1	12	1	14	1	0	11	95907
1.41	1	0	1	1	141	2	0	1	12	0	13	1	0	11	95907
1.41	1	0	1	1	141	2	0	1	12	1	13	1	0	11	95907
1.411	1	0	1	1	141	3	0	1	12	0	11	1	0	11	95907
1.411	1	0	1	1	141	3	0	1	12	1	11	1	0	11	95907
1.412	1	0	1	1	141	4	0	1	12	0	12	1	0	15	135523
1.412	1	0	1	1	141	4	0	1	12	1	12	1	0	11	95907
1.413	1	0	1	1	141	5	0	1	12	0	15	1	0	15	135523
1.413	1	0	1	1	141	5	0	1	12	1	15	1	0	11	95907
1.414	1	0	1	1	141	6	0	1	12	0	14	1	0	11	95907
1.414	1	0	1	1	141	6	0	1	12	1	14	1	0	11	95907
1.415	1	0	1	1	141	7	0	1	2	0	13	1	0	11	15985
1.415	1	0	1	1	141	7	0	1	2	1	13	1	0	11	15985
1.416	1	0	1	1	141	8	0	1	2	0	11	1	0	11	15985
1.416	1	0	1	1	141	8	0	1	2	1	11	1	0	11	15985
1.417	1	0	1	1	141	9	0	1	12	0	12	0	1	15	135523
1.417	1	0	1	1	141	9	0	1	12	1	12	255	0	255	0
1.418	1	0	1	1	142	0	0	1	12	0	15	0	1	15	135523
1.418	1	0	1	1	142	0	0	1	12	1	15	255	0	255	0
1.419	1	0	1	1	142	1	0	1	5	0	14	1	0	11	39964
1.419	1	0	1	1	142	1	0	1	5	1	14	1	0	11	39964
1.42	1	0	1	1	142	2	0	1	2	0	13	1	0	11	15985
1.42	1	0	1	1	142	2	0	1	2	1	13	1	0	11	15985
1.421	1	0	1	1	142	3	0	1	2	0	11	1	0	11	15985
1.421	1	0	1	1	142	3	0	1	2	1	11	1	0	11	15985
1.422	1	0	1	1	142	4	0	1	12	0	12	0	2	15	135523
1.422	1	0	1	1	142	4	0	1	12	1	12	255	0	255	0
1.423	1	0	1	1	142	5	0	1	12	0	15	0	2	15	135523
1.423	1	0	1	1	142	5	0	1	12	1	15	255	0	255	0
1.424	1	0	1	1	142	6	0	1	12	0	14	0	1	11	39964
1.424	1	0	1	1	142	6	0	1	12	1	14	255	0	255	0
1.425	1	0	1	1	142	7	0	1	12	0	13	0	1	11	15985
1.425	1	0	1	1	142	7	0	1	12	1	13	255	0	255	0
1.426	1	0	1	1	142	8	0	1	12	0	11	0	1	11	15985
1.426	1	0	1	1	142	8	0	1	12	1	11	255	0	255	0
1.427	1	0	1	1	142	9	0	1	12	0	12	0	3	15	135523
1.427	1	0	1	1	142	9	0	1	12	1	12	255	0	255	0
1.428	1	0	1	1	143	0	0	1	12	0	15	0	3	15	135523
1.428	1	0	1	1	143	0	0	1	12	1	15	255	0	255	0
1.429	1	0	1	1	143	1	0	1	12	0	14	0	2	11	39964
1.429	1	0	1	1	143	1	0	1	12	1	14	255	0	255	0
1.43	1	0	1	1	143	2	0	1	12	0	13	0	2	11	15985
1.43	1	0	1	1	143	2	0	1	12	1	13	255	0	255	0
1.431	1	0	1	1	143	3	0	1	12	0	11	0	2	11	15985
1.431	1	0	1	1	143	3	0	1	12	1	11	255	0	255	0
1.432	1	0	1	1	143	4	0	1	12	0	12	1	0	1	13161
1.432	1	0	1	1	143	4	0	1	12	1	12	1	0	0	8312
1.433	1	0	1	1	143	5	0	1	12	0	15	1	0	0	8312
1.433	1	0	1	1	143	5	0	1	12	1	15	1	0	0	8312
1.434	1	0	1	1	143	6	0	1	12	0	14	0	3	11	39964
1.434	1	0	1	1	143	6	0	1	12	1	14	255	0	255	0
1.435	1	0	1	1	143	7	0	1	12	0	13	0	3	11	15985
1.435	1	0	1	1	143	7	0	1	12	1	13	255	0	255	0
1.436	1	0	1	1	143	8	0	1	11	0	11	0	3	11	15985
1.436	1	0	1	1	143	8	0	1	11	1	11	255	0	255	0
1.437	1	0	1	1	143	9	0	1	12	0	12	0	1	1	13161
1.437	1	0	1	1	143	9	0	1	12	1	12	255	0	255	0
1.438	1	0	1	1	144	0	0	1	12	0	15	0	1	0	8312
1.438	1	0	1	1	144	0	0	1	12	1	15	255	0	255	0
1.439	1	0	1	1	144	1	0	1	12	0	14	1	0	0	8312
1.439	1	0	1	1	144	1	0	1	12	1	14	1	0	0	8312
1.44	1	0	1	1	144	2	0	1	12	0	13	1	0	0	8312
1.44	1	0	1	1	144	2	0	1	12	1	13	1	0	0	8312
1.441	1	0	1	1	144	3	0	1	12	0	11	1	0	1	13161
1.441	1	0	1	1	144	3	0	1	12	1	11	1	0	0	8312
1.442	1	0	1	1	144	4	0	1	12	0	12	0	2	1	13161
1.442	1	0	1	1	144	4	0	1	12	1	12	255	0	255	0
1.443	1	0	1	1	144	5	0	1	12	0	15	0	2	0	8312
1.443	1	0	1	1	144	5	0	1	12	1	15	255	0	255	0
1.444	1	0	1	1	144	6	0	1	12	0	14	0	1	0	8312
1.444	1	0	1	1	144	6	0	1	12	1	14	255	0	255	0
1.445	1	0	1	1	144	7	0	1	12	0	13	0	1	0	8312
1.445	1	0	1	1	144	7	0	1	12	1	13	255	0	255	0
1.446	1	0	1	1	144	8	0	1	12	0	11	0	1	1	13161
1.446	1	0	1	1	144	8	0	1	12	1	11	255	0	255	0
1.447	1	0	1	1	144	9	0	1	12	0	12	0	3	1	13161
1.447	1	0	1	1	144	9	0	1	12	1	12	255	0	255	0
1.448	1	0	1	1	145	0	0	1	12	0	15	0	3	0	8312
1.448	1	0	1	1	145	0	0	1	12	1	15	255	0	255	0
1.449	1	0	1	1	145	1	0	1	12	0	14	0	2	0	8312
1.449	1	0	1	1	145	1	0	1	12	1	14	255	0	255	0
1.45	1	0	1	1	145	2	0	1	12	0	13	0	2	0	8312
1.45	1	0	1	1	145	2	0	1	12	1	13	255	0	255	0
1.451	1	0	1	1	145	3	0	1	12	0	11	0	2	1	13161
1.451	1	0	1	1	145	3	0	1	12	1	11	255	0	255	0
1.452	1	0	1	1	145	4	0	1	12	0	12	1	0	0	8312
1.452	1	0	1	1	145	4	0	1	12	1	12	1	0	0	8312
1.453	1	0	1	1	145	5	0	1	12	0	15	1	0	0	8312
1.453	1	0	1	1	145	5	0	1	12	1	15	1	0	0	8312
1.454	1	0	1	1	145	6	0	1	12	0	14	0	3	0	8312
1.454	1	0	1	1	145	6	0	1	12	1	14	255	0	255	0
1.455	1	0	1	1	145	7	0	1	12	0	13	0	3	0	8312
1.455	1	0	1	1	145	7	0	1	12	1	13	255	0	255	0
1.456	1	0	1	1	145	8	0	1	12	0	11	0	3	1	13161
1.456	1	0	1	1	145	8	0	1	12	1	11	255	0	255	0
1.457	1	0	1	1	145	9	0	1	12	0	12	0	1	0	8312
1.457	1	0	1	1	145	9	0	1	12	1	12	255	0	255	0
1.458	1	0	1	1	146	0	0	1	12	0	15	0	1	0	8312
1.458	1	0	1	1	146	0	0	1	12	1	15	255	0	255	0
1.459	1	0	1	1	146	1	0	1	12	0	14	1	0	0	8312
1.459	1	0	1	1	146	1	0	1	12	1	14	1	0	0	8312
1.46	1	0	1	1	146	2	0	1	12	0	13	1	0	0	8312
1.46	1	0	1	1	146	2	0	1	12	1	13	1	0	0	8312
1.461	1	0	1	1	146	3	0	1	12	0	11	1	0	0	8312
1.461	1	0	1	1	146	3	0	1	12	1	11	1	0	0	8312
1.462	1	0	1	1	146	4	0	1	12	0	12	0	2	0	8312
1.462	1	0	1	1	146	4	0	1	12	1	12	255	0	255	0
1.463	1	0	1	1	146	5	0	1	12	0	15	0	2	0	8312
1.463	1	0	1	1	146	5	0	1	12	1	15	255	0	255	0
1.464	1	0	1	1	146	6	0	1	12	0	14	0	1	0	8312
1.464	1	0	1	1	146	6	0	1	12	1	14	255	0	255	0
1.465	1	0	1	1	146	7	0	1	12	0	13	0	1	0	8312
1.465	1	0	1	1	146	7	0	1	12	1	13	255	0	255	0
1.466	1	0	1	1	146	8	0	1	12	0	11	0	1	0	8312
1.466	1	0	1	1	146	8	0	1	12	1	11	255	0	255	0
1.467	1	0	1	1	146	9	0	1	12	0	12	0	3	0	8312
1.467	1	0	1	1	146	9	0	1	12	1	12	255	0	255	0
1.468	1	0	1	1	147	0	0	1	12	0	15	0	3	0	8312
1.468	1	0	1	1	147	0	0	1	12	1	15	255	0	255	0
1.469	1	0	1	1	147	1	0	1	12	0	14	0	2	0	8312
1.469	1	0	1	1	147	1	0	1	12	1	14	255	0	255	0
1.47	1	0	1	1	147	2	0	1	12	0	13	0	2	0	8312
1.47	1	0	1	1	147	2	0	1	12	1	13	255	0	255	0
1.471	1	0	1	1	147	3	0	1	12	0	11	0	2	0	8312
1.471	1	0	1	1	147	3	0	1	12	1	11	255	0	255	0
1.472	1	0	1	1	147	4	0	1	12	0	12	1	0	0	8312
1.472	1	0	1	1	147	4	0	1	12	1	12	1	0	0	8312
1.473	1	0	1	1	147	5	0	1	12	0	15	1	0	0	8312
1.473	1	0	1	1	147	5	0	1	12	1	15	1	0	0	8312
1.474	1	0	1	1	147	6	0	1	12	0	14	0	3	0	8312
1.474	1	0	1	1	147	6	0	1	12	1	14	255	0	255	0
1.475	1	0	1	1	147	7	0	1	12	0	13	0	3	0	8312
1.475	1	0	1	1	147	7	0	1	12	1	13	255	0	255	0
1.476	1	0	1	1	147	8	0	1	12	0	11	0	3	0	8312
1.476	1	0	1	1	147	8	0	1	12	1	11	255	0	255	0
1.477	1	0	1	1	147	9	0	1	12	0	12	0	1	0	8312
1.477	1	0	1	1	147	9	0	1	12	1	12	255	0	255	0
1.478	1	0	1	1	148	0	0	1	12	0	15	0	1	0	8312
1.478	1	0	1	1	148	0	0	1	12	1	15	255	0	255	0
1.479	1	0	1	1	148	1	0	1	12	0	14	1	0	0	8312
1.479	1	0	1	1	148	1	0	1	12	1	14	1	0	0	8312
1.48	1	0	1	1	148	2	0	1	12	0	13	1	0	0	8312
1.48	1	0	1	1	148	2	0	1	12	1	13	1	0	0	8312
1.481	1	0	1	1	148	3	0	1	12	0	11	1	0	0	8312
1.481	1	0	1	1	148	3	0	1	12	1	11	1	0	0	8312
1.482	1	0	1	1	148	4	0	1	12	0	12	0	2	0	8312
1.482	1	0	1	1	148	4	0	1	12	1	12	255	0	255	0
1.483	1	0	1	1	148	5	0	1	12	0	15	0	2	0	8312
1.483	1	0	1	1	148	5	0	1	12	1	15	255	0	255	0
1.484	1	0	1	1	148	6	0	1	12	0	14	0	1	0	8312
1.484	1	0	1	1	148	6	0	1	12	1	14	255	0	255	0
1.485	1	0	1	1	148	7	0	1	12	0	13	0	1	0	8312
1.485	1	0	1	1	148	7	0	1	12	1	13	255	0	255	0
1.486	1	0	1	1	148	8	0	1	12	0	11	0	1	0	8312
1.486	1	0	1	1	148	8	0	1	12	1	11	255	0	255	0
1.487	1	0	1	1	148	9	0	1	12	0	12	0	3	0	8312
1.487	1	0	1	1	148	9	0	1	12	1	12	255	0	255	0
1.488	1	0	1	1	149	0	0	1	12	0	15	0	3	0	8312
1.488	1	0	1	1	149	0	0	1	12	1	15	255	0	255	0
1.489	1	0	1	1	149	1	0	1	12	0	14	0	2	0	8312
1.489	1	0	1	1	149	1	0	1	12	1	14	255	0	255	0
1.49	1	0	1	1	149	2	0	1	12	0	13	0	2	0	8312
1.49	1	0	1	1	149	2	0	1	12	1	13	255	0	255	0
1.491	1	0	1	1	149	3	0	1	12	0	11	0	2	0	8312
1.491	1	0	1	1	149	3	0	1	12	1	11	255	0	255	0
1.492	1	0	1	1	149	4	0	1	12	0	12	1	0	0	8312
1.492	1	0	1	1	149	4	0	1	12	1	12	1	0	0	8312
1.493	1	0	1	1	149	5	0	1	12	0	15	1	0	0	8312
1.493	1	0	1	1	149	5	0	1	12	1	15	1	0	0	8312
1.494	1	0	1	1	149	6	0	1	12	0	14	0	3	0	8312
1.494	1	0	1	1	149	6	0	1	12	1	14	255	0	255	0
1.495	1	0	1	1	149	7	0	1	12	0	13	0	3	0	8312
1.495	1	0	1	1	149	7	0	1	12	1	13	255	0	255	0
1.496	1	0	1	1	149	8	0	1	12	0	11	0	3	0	8312
1.496	1	0	1	1	149	8	0	1	12	1	11	255	0	255	0
1.497	1	0	1	1	149	9	0	1	12	0	12	0	1	0	8312
1.497	1	0	1	1	149	9	0	1	12	1	12	255	0	255	0
1.498	1	0	1	1	150	0	0	1	12	0	15	0	1	0	8312
1.498	1	0	1	1	150	0	0	1	12	1	15	255	0	255	0
1.499	1	0	1	1	150	1	0	1	12	0	14	1	0	0	8312
1.499	1	0	1	1	150	1	0	1	12	1	14	1	0	0	8312
1.5	1	0	1	1	150	2	0	1	12	0	13	1	0	0	8312
1.5	1	0	1	1	150	2	0	1	12	1	13	1	0	0	8312
1.501	1	0	1	1	150	3	0	1	12	0	11	1	0	0	8312
1.501	1	0	1	1	150	3	0	1	12	1	11	1	0	0	8312
1.502	1	0	1	1	150	4	0	1	12	0	12	0	2	0	8312
1.502	1	0	1	1	150	4	0	1	12	1	12	255	0	255	0
1.503	1	0	1	1	150	5	0	1	12	0	15	0	2	0	8312
1.503	1	0	1	1	150	5	0	1	12	1	15	255	0	255	0
1.504	1	0	1	1	150	6	0	1	12	0	14	0	1	0	8312
1.504	1	0	1	1	150	6	0	1	12	1	14	255	0	255	0
